,Time,Flux
128,1928.2928886832437,''
129,1928.294277589227,''
130,1928.2956664950937,''
131,1928.2970554010762,''
132,1928.2984443070586,''
133,1928.299833213041,''
134,1928.3012221190234,''
135,1928.3026110248895,''
136,1928.303999930872,''
137,1928.305388836855,''
138,1928.3067777428382,''
139,1928.308166648705,''
140,1928.3095555546881,''
141,1928.3109444606707,''
142,1928.312333366653,''
143,1928.313722272519,''
144,1928.3151111785014,''
145,1928.3165000844847,''
146,1928.3178889904677,''
147,1928.319277896334,''
148,1928.3206668023163,''
149,1928.3234446141648,''
150,1928.3248335201479,''
151,1928.3262224261316,''
152,1928.3276113319985,''
153,1928.3290002379808,''
154,1928.3303891439634,''
155,1928.3317780498294,''
156,1928.333166955812,''
157,1928.3345558617943,''
158,1928.3359447676603,''
159,1928.3373336736436,''
160,1928.3387225796266,''
161,1928.3401114854928,''
162,1928.3415003914758,''
163,1928.3428892973425,''
164,1928.344278203325,''
165,1928.3470560151736,''
166,1928.3540005448544,''
167,1928.3553894508368,''
168,1928.3567783567028,''
169,1928.358167262686,''
170,1928.3595561685534,''
171,1928.3609450745366,''
172,1928.3623339804026,''
173,1928.4137234995517,''
174,1928.4151124054183,''
175,1928.4165013112845,''
176,1928.417890217267,''
177,1928.419279123133,''
178,1928.4206680291154,''
179,1928.4220569349814,''
180,1928.4248347468315,''
181,1928.4262236526988,''
182,1928.441501617693,''
183,1928.4442794295421,''
184,1928.4456683355252,''
185,1928.447057241392,''
186,1928.4512239591065,''
187,1928.4526128649725,''
188,1928.454001770955,''
189,1928.4567795828043,''
190,1928.4581684886716,''
191,1928.4595573945383,''
192,1928.4609463005208,''
193,1928.4623352063868,''
194,1928.4637241122527,''
195,1928.4651130182351,''
196,1928.4665019241013,''
197,1928.4678908300843,''
198,1928.4692797359512,''
199,1928.4706686418172,''
200,1928.4720575477995,''
201,1928.4734464536657,''
202,1928.4748353595323,''
203,1928.4762242655156,''
204,1928.4776131713816,''
205,1928.4790020772484,''
206,1928.4803909832315,''
207,1928.4817798890977,''
208,1928.48316879508,''
209,1928.484557700946,''
210,1928.485946606812,''
211,1928.4873355127945,''
212,1928.4887244186605,''
213,1928.490113324527,''
214,1928.491502230511,''
215,1928.4928911363777,''
216,1928.4942800423603,''
217,1928.4956689482262,''
218,1928.4970578540924,''
219,1928.4984467600748,''
220,1928.4998356659416,''
221,1928.5012245718083,''
222,1928.5026134777906,''
223,1928.5109469132217,''
224,1928.512335819205,''
225,1928.513724725071,''
226,1928.515113630937,''
227,1928.5165025369195,''
228,1928.5178914427856,''
229,1928.5192803486516,''
230,1928.520669254634,''
231,1928.5220581605008,''
232,1928.5234470664839,''
233,1928.5248359723505,''
234,1928.5262248782174,''
235,1928.5276137841997,''
236,1928.5290026900657,''
237,1928.5303915960483,''
238,1928.5317805019145,''
239,1928.533169407781,''
240,1928.5345583137641,''
241,1928.53594721963,''
242,1928.5373361256127,''
243,1928.5387250314789,''
244,1928.5401139374612,''
245,1928.5415028433279,''
246,1928.5428917491945,''
247,1928.5442806551778,''
248,1928.5456695610446,''
249,1928.547058467027,''
250,1928.548447372893,''
251,1928.5498362788753,''
252,1928.5512251847415,''
253,1928.5526140906074,''
254,1928.55400299659,''
255,1928.5553919024567,''
256,1928.5567808084397,''
257,1928.5581697143066,''
258,1928.5595586202896,''
259,1928.5609475261558,''
260,1928.5623364321382,''
261,1928.5637253380041,''
262,1928.565114243871,''
263,1928.566503149854,''
264,1928.5678920557202,''
265,1928.5692809617026,''
266,1928.573447679417,''
267,1928.5748365854001,''
268,1928.5762254912677,''
269,1928.5776143972507,''
270,1928.579003303117,''
271,1928.5803922090993,''
272,1928.5817811149655,''
273,1928.5831700209478,''
274,1928.5845589268138,''
275,1928.5859478327961,''
276,1928.587336738663,''
277,1928.5887256446463,''
278,1928.5901145505122,''
279,1928.5915034564946,''
280,1928.5928923623615,''
281,1928.5942812683445,''
282,1928.5956701742107,''
283,1928.597059080193,''
284,1928.5984479860597,''
285,1928.5998368920427,''
286,1928.6012257980253,''
287,1928.6026147038915,''
288,1928.6040036098739,''
289,1928.6053925157398,''
290,1928.6067814217222,''
291,1928.6081703275884,''
292,1928.6095592335723,''
293,1928.6109481394396,''
294,1928.612337045422,''
295,1928.6137259514044,''
296,1928.6151148572706,''
297,1928.616503763253,''
298,1928.617892669119,''
299,1928.6192815751021,''
300,1928.6206704810852,''
301,1928.6220593869514,''
302,1928.6234482929337,''
303,1928.6248371988,''
304,1928.626226104783,''
305,1928.6290039166322,''
306,1928.6303928226152,''
307,1928.6317817285985,''
308,1928.6331706344645,''
309,1928.6345595404468,''
310,1928.635948446313,''
311,1928.6373373522954,''
312,1928.638726258278,''
313,1928.640115164144,''
314,1928.641504070127,''
315,1928.642892976111,''
316,1928.6442818819776,''
317,1928.6456707879602,''
318,1928.6470596939425,''
319,1928.6484485998085,''
320,1928.6498375057909,''
321,1928.6512264117735,''
322,1928.6526153177565,''
323,1928.6540042236234,''
324,1928.6553931296057,''
325,1928.656782035588,''
326,1928.6581709414543,''
327,1928.6595598474373,''
328,1928.6609487534206,''
329,1928.662337659403,''
330,1928.6637265652698,''
331,1928.6651154712529,''
332,1928.6665043772355,''
333,1928.6678932832178,''
334,1928.6692821890838,''
335,1928.6706710950662,''
336,1928.6720600010487,''
337,1928.6734489070311,''
338,1928.6748378128977,''
339,1928.6762267188817,''
340,1928.6776156248648,''
341,1928.6790045308474,''
342,1928.6803934368297,''
343,1928.681782342696,''
344,1928.6831712486783,''
345,1928.6845601546615,''
346,1928.7415052997208,''
347,1928.747060923652,''
348,1928.754005453682,''
349,1928.7553943596645,''
350,1928.7567832656468,''
351,1928.7581721716294,''
352,1928.759561077612,''
353,1928.760949983595,''
354,1928.762338889579,''
355,1928.7637277956785,''
356,1928.7651167016609,''
357,1928.7665056076435,''
358,1928.7678945136258,''
359,1928.7692834196082,''
360,1928.770672325707,''
361,1928.7720612316903,''
362,1928.7734501376735,''
363,1928.774839043656,''
364,1928.7762279496383,''
365,1928.777616855737,''
366,1928.7790057617203,''
367,1928.7803946677036,''
368,1928.781783573686,''
369,1928.7831724797854,''
370,1928.7845613857685,''
371,1928.785950291751,''
372,1928.7873391978499,''
373,1928.7887281038325,''
374,1928.7901170098148,''
375,1928.7915059159136,''
376,1928.7928948218962,''
377,1928.7942837278792,''
378,1928.795672633863,''
379,1928.7970615399627,''
380,1928.798450445945,''
381,1928.799839352044,''
382,1928.8012282580264,''
383,1928.802617164009,''
384,1928.8040060701085,''
385,1928.8053949760915,''
386,1928.8067838820741,''
387,1928.808172788173,''
388,1928.8095616941555,''
389,1928.8109506002543,''
390,1928.8123395062366,''
391,1928.8137284123363,''
392,1928.81511731832,''
393,1928.8165062243033,''
394,1928.8178951304021,''
395,1928.8192840363845,''
396,1928.8206729424833,''
397,1928.8220618484659,''
398,1928.8234507545649,''
399,1928.8248396605472,''
400,1928.8262285666467,''
401,1928.8276174726298,''
402,1928.8290063787288,''
403,1928.8303952847118,''
404,1928.8317841908115,''
405,1928.8331730967939,''
406,1928.8345620028927,''
407,1928.8359509088752,''
408,1928.8373398149747,''
409,1928.8387287210744,''
410,1928.8401176270568,''
411,1928.8415065331556,''
412,1928.8428954391381,''
413,1928.844284345237,''
414,1928.845673251336,''
415,1928.847062157319,''
416,1928.8484510634194,''
417,1928.8498399694024,''
418,1928.8512288755012,''
419,1928.8526177816002,''
420,1928.8540066875826,''
421,1928.8553955936814,''
422,1928.8567844997804,''
423,1928.8581734057634,''
424,1928.859562311863,''
425,1928.8609512179619,''
426,1928.8623401240607,''
427,1928.8637290300433,''
428,1928.8651179361427,''
429,1928.8665068422424,''
430,1928.8678957482248,''
431,1928.8692846543245,''
432,1928.870673560424,''
433,1928.8720624665227,''
434,1928.8734513725053,''
435,1928.874840278604,''
436,1928.8762291847029,''
437,1928.8776180908017,''
438,1928.8790069969007,''
439,1928.8803959028837,''
440,1928.881784808984,''
441,1928.8831737150836,''
442,1928.8845626211823,''
443,1928.8859515272813,''
444,1928.8873404333804,''
445,1928.8887293394791,''
446,1928.8901182454615,''
447,1928.8915071515612,''
448,1928.8928960576607,''
449,1928.8942849637597,''
450,1928.8956738698585,''
451,1928.8970627759572,''
452,1928.898451682056,''
453,1928.8998405881557,''
454,1928.9012294942554,''
455,1928.9026184003549,''
456,1928.9040073064543,''
457,1928.9053962125531,''
458,1928.9067851186521,''
459,1928.908174024751,''
460,1928.90956293085,''
461,1928.9109518369487,''
462,1928.9123407430475,''
463,1928.9137296491472,''
464,1928.9151185552466,''
465,1928.916507461346,''
466,1928.9178963674458,''
467,1928.9192852735446,''
468,1928.9206741796436,''
469,1928.9220630857424,''
470,1928.9234519918418,''
471,1928.9248408979415,''
472,1928.9262298040403,''
473,1928.9276187101393,''
474,1928.929007616238,''
475,1928.9303965224535,''
476,1928.9317854285523,''
477,1928.933174334651,''
478,1928.9345632407512,''
479,1928.9359521468516,''
480,1928.9373410529506,''
481,1928.9387299591658,''
482,1928.9401188652646,''
483,1928.9415077713634,''
484,1928.9428966774624,''
485,1928.9442855835614,''
486,1928.9456744897773,''
487,1928.9470633958767,''
488,1928.9484523019755,''
489,1928.9498412080745,''
490,1928.9512301142904,''
491,1928.95261902039,''
492,1928.9540079264889,''
493,1928.955396832704,''
494,1928.9567857388038,''
495,1928.9581746449035,''
496,1928.9595635510022,''
497,1928.9609524572174,''
498,1928.9623413633162,''
499,1928.9637302694152,''
500,1928.9651191756304,''
501,1928.9665080817294,''
502,1928.967896987946,''
503,1928.9692858940462,''
504,1928.9706748001452,''
505,1928.9720637063604,''
506,1928.9734526124594,''
507,1928.9748415186746,''
508,1928.9762304247733,''
509,1928.977619330873,''
510,1928.979008237089,''
511,1928.980397143188,''
512,1928.9817860494031,''
513,1928.983174955502,''
514,1928.9845638617173,''
515,1928.9859527678168,''
516,1928.987341674033,''
517,1928.9887305801324,''
518,1928.9901194863482,''
519,1928.9915083924473,''
520,1928.9928972986625,''
521,1928.9942862048779,''
522,1928.9956751109767,''
523,1928.9970640171919,''
524,1928.9984529232906,''
525,1928.9998418295067,''
526,1929.0012307356064,''
527,1929.0026196418223,''
528,1929.0040085480382,''
529,1929.005397454137,''
530,1929.0067863603524,''
531,1929.0081752665678,''
532,1929.0095641726666,''
533,1929.0109530788825,''
534,1929.0123419850984,''
535,1929.0137308911974,''
536,1929.0151197974128,''
537,1929.016508703628,''
538,1929.0178976097268,''
539,1929.019286515942,''
540,1929.020675422158,''
541,1929.0220643283747,''
542,1929.0234532344743,''
543,1929.0248421406895,''
544,1929.0262310469047,''
545,1929.0276199531202,''
546,1929.0290088593354,''
547,1929.0303977654344,''
548,1929.0317866716496,''
549,1929.0331755778657,''
550,1929.0345644840816,''
551,1929.0359533902968,''
552,1929.0373422965126,''
553,1929.0387312026123,''
554,1929.0401201088275,''
555,1929.041509015043,''
556,1929.0428979212588,''
557,1929.044286827475,''
558,1929.0456757336901,''
559,1929.0470646399053,''
560,1929.0484535461208,''
561,1929.049842452336,''
562,1929.0512313585514,''
563,1929.0526202647666,''
564,1929.0540091709825,''
565,1929.0553980771992,''
566,1929.0567869834151,''
567,1929.0581758896305,''
568,1929.0595647958457,''
569,1929.060953702061,''
570,1929.0623426082761,''
571,1929.0637315144916,''
572,1929.0651204207074,''
573,1929.0665093269236,''
574,1929.0678982331387,''
575,1929.069287139354,''
576,1929.0706760455694,''
577,1929.0720649517846,''
578,1929.0734538581169,''
579,1929.074842764333,''
580,1929.076231670549,''
581,1929.077620576765,''
582,1929.0790094829804,''
583,1929.0803983891956,''
584,1929.0817872954108,''
585,1929.0831762017424,''
586,1929.0845651079578,''
587,1929.085954014173,''
588,1929.087342920389,''
589,1929.0887318267214,''
590,1929.0901207329375,''
591,1929.0915096391534,''
592,1929.0928985453686,''
593,1929.0942874517004,''
594,1929.0956763579156,''
595,1929.0970652641317,''
596,1929.0984541703476,''
597,1929.0998430766792,''
598,1929.1012319828947,''
599,1929.1026208891099,''
600,1929.1040097954415,''
601,1929.1053987016567,''
602,1929.1067876079885,''
603,1929.1081765142053,''
604,1929.1095654204219,''
605,1929.1109543267535,''
606,1929.112343232969,''
607,1929.1137321393005,''
608,1929.115121045516,''
609,1929.1165099517311,''
610,1929.1178988580627,''
611,1929.1192877642789,''
612,1929.1206766706111,''
613,1929.1220655768266,''
614,1929.1234544831582,''
615,1929.124843389374,''
616,1929.1262322957064,''
617,1929.1276212019218,''
618,1929.1290101082536,''
619,1929.1303990144695,''
620,1929.1317879208018,''
621,1929.1331768271334,''
622,1929.1345657333488,''
623,1929.1359546396804,''
624,1929.1373435458959,''
625,1929.1387324522275,''
626,1929.140121358559,''
627,1929.1415102647752,''
628,1929.1428991711082,''
629,1929.1442880773243,''
630,1929.145676983656,''
631,1929.1470658899875,''
632,1929.1484547963194,''
633,1929.1498437025346,''
634,1929.1512326088668,''
635,1929.1526215151994,''
636,1929.1540104214146,''
637,1929.1553993277464,''
638,1929.156788234078,''
639,1929.1581771404099,''
640,1929.159566046625,''
641,1929.1609549529576,''
642,1929.1623438592906,''
643,1929.1637327656229,''
644,1929.1651216719547,''
645,1929.16651057817,''
646,1929.1678994845015,''
647,1929.1692883908331,''
648,1929.170677297165,''
649,1929.1720662034968,''
650,1929.173455109829,''
651,1929.1748440161614,''
652,1929.176232922493,''
653,1929.177621828709,''
654,1929.1790107350416,''
655,1929.1803996413732,''
656,1929.1817885477049,''
657,1929.1831774540365,''
658,1929.184566360369,''
659,1929.1859552667015,''
660,1929.1873441730331,''
661,1929.1887330793647,''
662,1929.1901219856964,''
663,1929.1915108920282,''
664,1929.1928997983598,''
665,1929.1942887046916,''
666,1929.1956776110246,''
667,1929.1970665173576,''
668,1929.1984554236894,''
669,1929.1998443301375,''
670,1929.2012332364693,''
671,1929.202622142801,''
672,1929.2040110491325,''
673,1929.2053999554644,''
674,1929.2067888617967,''
675,1929.2081777681292,''
676,1929.2095666744608,''
677,1929.2109555809088,''
678,1929.2123444872407,''
679,1929.213733393573,''
680,1929.2151222999055,''
681,1929.2165112062378,''
682,1929.2179001126865,''
683,1929.2192890190183,''
684,1929.22067792535,''
685,1929.2220668316818,''
686,1929.2234557381298,''
687,1929.2248446444614,''
688,1929.226233550793,''
689,1929.227622457242,''
690,1929.2290113635745,''
691,1929.2304002699068,''
692,1929.2317891763555,''
693,1929.2331780826871,''
694,1929.234566989019,''
695,1929.2359558954672,''
696,1929.2373448017988,''
697,1929.2387337082475,''
698,1929.2401226145798,''
699,1929.2415115209117,''
700,1929.24290042736,''
701,1929.2442893336915,''
702,1929.2456782401396,''
703,1929.2470671464712,''
704,1929.2484560529201,''
705,1929.249844959253,''
706,1929.251233865702,''
707,1929.2526227720336,''
708,1929.2540116784817,''
709,1929.2554005848135,''
710,1929.2567894912615,''
711,1929.2581783975934,''
712,1929.2595673040414,''
713,1929.260956210374,''
714,1929.2623451168226,''
715,1929.2637340232707,''
716,1929.2651229296025,''
717,1929.2665118360512,''
718,1929.2679007423835,''
719,1929.2692896488318,''
720,1929.2706785552805,''
721,1929.272067461613,''
722,1929.273456368061,''
723,1929.274845274509,''
724,1929.2762341809573,''
725,1929.277623087289,''
726,1929.2790119937372,''
727,1929.2804009001852,''
728,1929.2817898065175,''
729,1929.2831787129671,''
730,1929.2845676194158,''
731,1929.285956525864,''
732,1929.2873454323121,''
733,1929.2887343386437,''
734,1929.2901232450918,''
735,1929.29151215154,''
736,1929.2929010579887,''
737,1929.2942899644377,''
738,1929.2956788708857,''
739,1929.2970677772173,''
740,1929.2984566836656,''
741,1929.2998455901138,''
742,1929.3012344965625,''
743,1929.3026234030112,''
744,1929.3040123094602,''
745,1929.305401215909,''
746,1929.3067901223571,''
747,1929.3081790288052,''
748,1929.3095679352532,''
749,1929.3109568417012,''
750,1929.3123457481495,''
751,1929.3137346545975,''
752,1929.3151235610462,''
753,1929.3165124674952,''
754,1929.3179013739432,''
755,1929.3192902803921,''
756,1929.3206791868408,''
757,1929.322068093289,''
758,1929.3234569997371,''
759,1929.3248459061851,''
760,1929.326234812634,''
761,1929.3276237191992,''
762,1929.3290126256475,''
763,1929.3304015320955,''
764,1929.3317904385435,''
765,1929.3331793449918,''
766,1929.3345682514398,''
767,1929.335957158005,''
768,1929.3373460644546,''
769,1929.3387349709033,''
770,1929.3401238773515,''
771,1929.3415127837995,''
772,1929.3429016903642,''
773,1929.3442905968122,''
774,1929.3456795032603,''
775,1929.3470684098256,''
776,1929.3484573162743,''
777,1929.3498462227226,''
778,1929.3512351291706,''
779,1929.352624035735,''
780,1929.354012942183,''
781,1929.3554018487484,''
782,1929.3567907551974,''
783,1929.358179661646,''
784,1929.3595685682112,''
785,1929.3609574746592,''
786,1929.3623463811075,''
787,1929.3637352876722,''
788,1929.3651241941202,''
789,1929.3665131006846,''
790,1929.3679020071327,''
791,1929.369290913698,''
792,1929.3706798201467,''
793,1929.3720687267119,''
794,1929.3734576331608,''
795,1929.3748465397252,''
796,1929.3762354461735,''
797,1929.377624352738,''
798,1929.3790132591862,''
799,1929.3804021657513,''
800,1929.3817910723164,''
801,1929.3831799787647,''
802,1929.3845688853291,''
803,1929.3859577917774,''
804,1929.3873466983418,''
805,1929.3887356049063,''
806,1929.3901245113557,''
807,1929.3915134179217,''
808,1929.3929023244864,''
809,1929.3942912309344,''
810,1929.3956801374989,''
811,1929.3970690440635,''
812,1929.3984579505116,''
813,1929.3998468570762,''
814,1929.4012357636414,''
815,1929.4026246702065,''
816,1929.4040135766545,''
817,1929.4054024832192,''
818,1929.4067913897838,''
819,1929.408180296349,''
820,1929.409569202914,''
821,1929.4109581093621,''
822,1929.4123470159275,''
823,1929.4137359224928,''
824,1929.4151248290573,''
825,1929.4165137356217,''
826,1929.4179026421862,''
827,1929.4192915487508,''
828,1929.4206804553153,''
829,1929.42206936188,''
830,1929.4234582683287,''
831,1929.4248471748938,''
832,1929.4262360814591,''
833,1929.4276249880245,''
834,1929.429013894589,''
835,1929.4304028011534,''
836,1929.4317917077178,''
837,1929.4331806142825,''
838,1929.4345695208476,''
839,1929.435958427413,''
840,1929.4373473339774,''
841,1929.4387362406583,'5262.8843'
842,1929.440125147223,'5260.918'
843,1929.4415140537874,'5253.8525'
844,1929.442902960352,'5238.1084'
845,1929.4442918669172,'5262.858'
846,1929.4456807734832,'5250.868'
847,1929.4470696800483,'5231.663'
848,1929.4484585866128,'5269.2344'
849,1929.4498474931775,'5268.4014'
850,1929.4512363998583,'5252.3535'
851,1929.4526253064228,'5255.0483'
852,1929.4540142129872,'5267.601'
853,1929.4554031195526,'5272.351'
854,1929.456792026118,'5270.277'
855,1929.4581809327988,'5278.0254'
856,1929.4595698393632,'5255.96'
857,1929.4609587459277,'5254.9614'
858,1929.462347652493,'5268.813'
859,1929.4637365591748,'5251.57'
860,1929.4651254657392,'5240.1934'
861,1929.4665143723043,'5274.42'
862,1929.467903278986,'5245.777'
863,1929.4692921855506,'5269.32'
864,1929.4706810921152,'5263.938'
865,1929.472069998796,'5259.5854'
866,1929.4734589053605,'5289.7695'
867,1929.474847811925,'5269.8438'
868,1929.476236718606,'5272.218'
869,1929.4776256251712,'5263.3613'
870,1929.479014531853,'5293.5747'
871,1929.480403438418,'5329.6255'
872,1929.4817923449832,'5287.884'
873,1929.4831812516643,'5327.279'
874,1929.4845701582287,'5309.862'
875,1929.4859590649098,'5316.7593'
876,1929.4873479714743,'5316.9214'
877,1929.488736878156,'5330.0747'
878,1929.4901257847212,'5316.8784'
879,1929.491514691402,'5319.6436'
880,1929.4929035979667,'5310.809'
881,1929.4942925046475,'5305.9473'
882,1929.4956814113284,'5321.4277'
883,1929.497070317893,'5316.748'
884,1929.4984592245746,'5295.9624'
885,1929.4998481311404,'5297.994'
886,1929.5012370378222,'5311.886'
887,1929.5026259443866,'5308.361'
888,1929.5040148510677,'5315.0283'
889,1929.5054037577486,'5315.086'
890,1929.5067926643133,'5318.8276'
891,1929.508181570994,'5307.9336'
892,1929.5095704776759,'5301.1763'
893,1929.510959384241,'5324.9844'
894,1929.5123482909219,'5307.7705'
895,1929.513737197603,'5307.4717'
896,1929.5151261042838,'5331.165'
897,1929.516515010849,'5303.897'
898,1929.5179039175305,'5292.496'
899,1929.5192928242116,'5304.958'
900,1929.520681730893,'5284.1475'
901,1929.5220706374585,'5304.5933'
902,1929.5234595441393,'5317.6797'
903,1929.5248484508202,'5310.3784'
904,1929.5262373575013,'5279.137'
905,1929.5276262641823,'5326.643'
906,1929.5290151707468,'5320.692'
907,1929.5304040774276,'5308.785'
908,1929.5317929841094,'5312.6807'
909,1929.533181890791,'5295.13'
910,1929.5345707974725,'5322.244'
911,1929.5359597041543,'5312.9546'
912,1929.5373486108351,'5324.303'
913,1929.538737517516,'5304.1343'
914,1929.540126424197,'5315.393'
915,1929.541515330878,'5304.3184'
916,1929.5429042375595,'5318.605'
917,1929.5442931442412,'5335.2744'
918,1929.545682050922,'5336.669'
919,1929.5470709576032,'5297.3296'
920,1929.548459864284,'5314.6406'
921,1929.5498487709651,'5306.398'
922,1929.551237677646,'5347.0195'
923,1929.5526265843278,'5295.4526'
924,1929.55401549101,'5302.312'
925,1929.5554043976915,'5320.2236'
926,1929.5567933043726,'5308.6943'
927,1929.5581822110535,'5312.408'
928,1929.5595711177343,'5301.952'
929,1929.5609600244154,'5303.1104'
930,1929.5623489310963,'5310.288'
931,1929.5637378378938,'5345.444'
932,1929.5651267445753,'5331.3813'
933,1929.5665156512569,'5310.5464'
934,1929.5679045579377,'5315.505'
935,1929.5692934646188,'5337.6733'
936,1929.5706823714168,'5289.4106'
937,1929.5720712780985,'5317.3516'
938,1929.5734601847794,'5308.6006'
939,1929.5748490914611,'5297.354'
940,1929.576237998259,'5316.3804'
941,1929.5776269049402,'5301.8745'
942,1929.579015811621,'5318.851'
943,1929.580404718302,'5316.5425'
944,1929.5817936250992,'5286.7915'
945,1929.5831825317803,'5330.167'
946,1929.5845714384614,'5326.672'
947,1929.5859603452593,'5311.825'
948,1929.5873492519409,'5287.375'
949,1929.5887381586226,'5307.192'
950,1929.5901270654206,'5281.988'
951,1929.5915159721017,'5296.32'
952,1929.592904878899,'5338.472'
953,1929.5942937855798,'5336.18'
954,1929.5956826922607,'5295.916'
955,1929.5970715990588,'5318.8896'
956,1929.5984605057404,'5324.604'
957,1929.5998494125379,'5286.2603'
958,1929.6012383192187,'5308.947'
959,1929.602627226016,'5304.3145'
960,1929.604016132697,'5307.308'
961,1929.6054050394944,'5302.733'
962,1929.606793946176,'5321.06'
963,1929.6081828529748,'5313.098'
964,1929.6095717596563,'5299.9634'
965,1929.6109606664538,'5324.5146'
966,1929.612349573251,'5314.802'
967,1929.6137384799322,'5296.917'
968,1929.6151273867295,'5314.644'
969,1929.6165162934103,'5299.808'
970,1929.6179052002078,'5300.5493'
971,1929.6192941070058,'5311.4653'
972,1929.6206830136875,'5309.4478'
973,1929.6220719204848,'5327.6245'
974,1929.623460827282,'5334.18'
975,1929.6248497339639,'5327.955'
976,1929.6262386407618,'5326.004'
977,1929.6276275475593,'5323.394'
978,1929.6290164543573,'5304.326'
979,1929.6304053610388,'5318.662'
980,1929.631794267836,'5306.189'
981,1929.6331831746336,'5299.7456'
982,1929.6373498949092,'5316.5625'
983,1929.6387388017065,'5305.3164'
984,1929.6401277085047,'5316.609'
985,1929.6415166153029,'5315.377'
986,1929.6429055221008,'5311.4185'
987,1929.6442944287824,'5300.4453'
988,1929.6456833355796,'5309.839'
989,1929.6470722423771,'5313.056'
990,1929.6484611491746,'5321.536'
991,1929.649850055972,'5307.7114'
992,1929.6512389627699,'5314.7676'
993,1929.6526278695678,'5324.486'
994,1929.6540167763653,'5328.5376'
995,1929.6554056831626,'5335.8457'
996,1929.65679458996,'5317.205'
997,1929.6581834967574,'5325.1416'
998,1929.6595724035546,'5308.1353'
999,1929.6609613103528,'5334.0854'
1000,1929.6623502171515,'5321.1597'
1001,1929.6637391239497,'5320.746'
1002,1929.665128030747,'5323.2285'
1003,1929.6665169375442,'5301.1675'
1004,1929.6679058443417,'5312.9'
1005,1929.669294751139,'5288.9854'
1006,1929.6706836579365,'5322.65'
1007,1929.6720725647338,'5309.524'
1008,1929.673461471532,'5305.638'
1009,1929.67485037833,'5298.156'
1010,1929.6762392852436,'5324.7334'
1011,1929.677628192041,'5327.927'
1012,1929.679017098839,'5334.7217'
1013,1929.680406005637,'5303.173'
1014,1929.6817949124345,'5300.5'
1015,1929.6831838193482,'5310.8574'
1016,1929.6845727261461,'5320.775'
1017,1929.6859616329443,'5299.008'
1018,1929.6873505397416,'5306.508'
1019,1929.6887394466553,'5322.296'
1020,1929.6901283534528,'5313.0703'
1021,1929.6915172602503,'5316.425'
1022,1929.6929061670476,'5298.0664'
1023,1929.694295073962,'5317.924'
1024,1929.69568398076,'5310.2827'
1025,1929.697072887558,'5310.2773'
1026,1929.6984617944727,'5321.6016'
1027,1929.69985070127,'5282.629'
1028,1929.7012396080672,'5326.561'
1029,1929.702628514981,'5312.5264'
1030,1929.7040174217784,'5299.951'
1031,1929.7054063286928,'5306.582'
1032,1929.706795235491,'5324.1416'
1033,1929.7081841422882,'5320.014'
1034,1929.709573049202,'5336.3354'
1035,1929.7109619559994,'5284.862'
1036,1929.7123508629131,'5295.9233'
1037,1929.7137397697106,'5311.4473'
1038,1929.7151286766243,'5344.0103'
1039,1929.716517583423,'5319.4897'
1040,1929.7179064903382,'5312.585'
1041,1929.7192953971355,'5316.508'
1042,1929.7206843040494,'5319.6006'
1043,1929.7220732108467,'5327.5605'
1044,1929.7234621177604,'5326.6274'
1045,1929.7248510246743,'5306.5024'
1046,1929.7262399314716,'5332.5786'
1047,1929.727628838386,'5316.092'
1048,1929.7290177451841,'5308.787'
1049,1929.7304066520978,'5320.9775'
1050,1929.7317955590117,'5316.6343'
1051,1929.733184465809,'5298.724'
1052,1929.735962279638,'5323.4067'
1053,1929.7373511864353,'5277.7134'
1054,1929.7387400933499,'5317.8325'
1055,1929.7401290002642,'5321.0513'
1056,1929.7415179071781,'5330.3423'
1057,1929.7429068139754,'5298.198'
1058,1929.744295720889,'5303.5205'
1059,1929.7456846278028,'5329.2314'
1060,1929.7470735347167,'5306.512'
1061,1929.7484624415147,'5313.5225'
1062,1929.7498513484293,'5318.132'
1063,1929.751240255343,'5314.7275'
1064,1929.7526291622576,'5316.088'
1065,1929.754018069172,'5304.0747'
1066,1929.7554069760859,'5310.65'
1067,1929.7567958828831,'5311.8315'
1068,1929.7581847897968,'5334.0874'
1069,1929.7595736967114,'5333.8154'
1070,1929.7609626036258,'5331.104'
1071,1929.7623515105397,'5315.216'
1072,1929.7637404174534,'5308.067'
1073,1929.765129324367,'5296.478'
1074,1929.7665182312808,'5330.0093'
1075,1929.7679071381947,'5298.989'
1076,1929.7692960451084,'5295.5234'
1077,1929.7706849520237,'5289.22'
1078,1929.7720738589387,'5290.6245'
1079,1929.7734627658524,'5331.735'
1080,1929.7748516727663,'5321.339'
1081,1929.77624057968,'5343.9126'
1082,1929.777629486594,'5346.0415'
1083,1929.7790183935076,'5316.906'
1084,1929.7804073004213,'5319.1113'
1085,1929.781796207336,'5325.03'
1086,1929.7831851142503,'5322.4844'
1087,1929.7845740211642,'5310.1445'
1088,1929.7859629281943,'5313.829'
1089,1929.787351835108,'5310.2686'
1090,1929.7887407420226,'5290.8306'
1091,1929.790129648937,'5293.412'
1092,1929.7915185558509,'5309.7783'
1093,1929.7929074627652,'5291.5576'
1094,1929.794296369796,'5304.7236'
1095,1929.79568527671,'5320.4385'
1096,1929.7984630905376,'5302.053'
1097,1929.7998519975677,'5323.2524'
1098,1929.8012409044813,'5325.0464'
1099,1929.802629811395,'5320.0137'
1100,1929.8040187183096,'5298.001'
1101,1929.8054076253406,'5307.063'
