# File generated by CMD 3.7 (http://stev.oapd.inaf.it/cmd) on Sat Jul 13 16:33:11 UTC 2024
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: Gaia EDR3 (all Vegamags, Gaia passbands from ESA/Gaia website)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.0152 0.01508 8.00000 5.3128256798 2.6155740560    5.299  4.128  3.5441  0.162    7  0.000  0.379   183.87    97.40    63.41    47.70    39.42  3 -3.24e-07      0.00 6.341e-01 3.505e-01 1.567e-03 3.113e-03 5.509e-03 -1.000 1.537e-02 -5.551 -4.411 -2.916 -5.584
0.0152 0.01508 8.00000 5.3130426407 2.6155750309    5.295  4.169  3.5387  0.100    7  0.000  0.379   210.01   108.95    70.57    53.17    43.95  3 -4.95e-07      0.00 6.240e-01 3.607e-01 1.544e-03 3.216e-03 5.425e-03 -1.000 1.537e-02 -5.652 -4.404 -2.781 -5.615
0.0152 0.01508 8.00000 5.3132357597 2.6155758985    5.290  4.209  3.5336  0.039    7  0.000  0.379   239.39   121.66    78.41    59.18    48.93  3 -7.47e-07      0.01 6.193e-01 3.653e-01 1.533e-03 3.263e-03 5.387e-03 -1.000 1.537e-02 -5.752 -4.384 -2.620 -5.631
0.0152 0.01508 8.00000 5.3134174347 2.6155767147    5.283  4.249  3.5284 -0.023    7  0.000  0.379   272.90   135.87    87.14    65.87    54.48  2 -1.14e-06      0.02 6.167e-01 3.680e-01 1.527e-03 3.291e-03 5.364e-03 -1.000 1.536e-02 -5.852 -4.346 -2.426 -5.631
0.0152 0.01508 8.00000 5.3135886192 2.6155774837    5.272  4.287  3.5233 -0.082    7  0.000  0.379   309.71   151.19    96.49    73.06    60.44  2 -1.71e-06      0.03 6.149e-01 3.698e-01 1.523e-03 3.309e-03 5.350e-03 -1.000 1.536e-02 -5.947 -4.275 -2.182 -5.597
0.0152 0.01508 8.00000 5.3137536049 2.6155782248    5.257  4.322  3.5183 -0.138    7  0.000  0.380   349.02   167.26   106.26    80.59    66.68  2 -2.48e-06      0.06 6.137e-01 3.710e-01 1.520e-03 3.321e-03 5.339e-03 -1.000 1.533e-02 -6.035 -4.177 -1.901 -5.536
0.0152 0.01508 8.00000 5.3139290810 2.6155790129    5.233  4.357  3.5132 -0.195    7  0.000  0.379   384.66   185.27   117.15    89.00    73.65  2 -3.62e-06      0.10 6.130e-01 3.717e-01 1.519e-03 3.329e-03 5.334e-03 -1.000 1.534e-02 -6.123 -4.022 -1.529 -5.423
0.0152 0.01508 8.00000 5.3141789436 2.6155801351    5.181  4.381  3.5090 -0.241    7  0.000  0.379   410.06   200.57   126.34    96.13    79.56  2 -4.84e-06      0.15 6.126e-01 3.720e-01 1.518e-03 3.332e-03 5.331e-03 -1.000 1.537e-02 -6.183 -3.841 -1.143 -5.281
0.0152 0.01508 8.00000 5.3143138885 2.6155807411    5.151  4.353  3.5123 -0.202    7  0.000  0.380   387.09   186.81   118.03    89.73    74.25  2 -3.68e-06      0.10 6.125e-01 3.722e-01 1.518e-03 3.333e-03 5.330e-03 -1.000 1.537e-02 -6.113 -3.976 -1.447 -5.383
0.0152 0.01508 8.00000 5.3143367767 2.6155808439    5.146  4.330  3.5155 -0.166    7  0.000  0.379   367.25   175.07   110.94    84.26    69.71  2 -2.89e-06      0.07 6.125e-01 3.722e-01 1.518e-03 3.334e-03 5.330e-03 -1.000 1.537e-02 -6.054 -4.071 -1.681 -5.452
0.0152 0.01508 8.00000 5.3143501282 2.6155809038    5.145  4.300  3.5193 -0.121    7  0.000  0.379   333.48   161.37   102.63    77.86    64.40  2 -2.12e-06      0.04 6.125e-01 3.722e-01 1.518e-03 3.334e-03 5.330e-03 -1.000 1.537e-02 -5.980 -4.178 -1.950 -5.528
0.0152 0.01508 8.00000 5.3143601418 2.6155809488    5.144  4.276  3.5225 -0.084    7  0.000  0.379   308.12   150.94    96.28    72.97    60.35  2 -1.65e-06      0.03 6.125e-01 3.722e-01 1.518e-03 3.334e-03 5.330e-03 -1.000 1.537e-02 -5.919 -4.230 -2.116 -5.556
0.0152 0.01508 8.00000 5.3143777847 2.6155810280    5.142  4.265  3.5239 -0.068    7  0.000  0.379   297.59   146.57    93.62    70.92    58.65  2 -1.48e-06      0.03 6.125e-01 3.722e-01 1.518e-03 3.334e-03 5.330e-03 -1.000 1.537e-02 -5.893 -4.250 -2.185 -5.566
0.0152 0.01508 8.00000 5.3143959045 2.6155811094    5.141  4.266  3.5238 -0.070    7  0.000  0.379   298.53   146.97    93.86    71.11    58.81  2  -1.5e-06      0.03 6.125e-01 3.722e-01 1.518e-03 3.334e-03 5.330e-03 -1.000 1.537e-02 -5.895 -4.248 -2.179 -5.565
0.0152 0.01508 8.00000 5.3144497871 2.6155813513    5.136  4.305  3.5185 -0.131    7  0.000  0.379   339.82   163.99   104.22    79.09    65.42  2 -2.26e-06      0.05 6.125e-01 3.722e-01 1.518e-03 3.334e-03 5.330e-03 -1.000 1.537e-02 -5.993 -4.157 -1.898 -5.512
0.0152 0.01508 8.00000 5.3144960403 2.6155815590    5.130  4.327  3.5155 -0.165    7  0.000  0.379   365.67   174.51   110.59    84.00    69.49  2 -2.86e-06      0.07 6.125e-01 3.722e-01 1.518e-03 3.334e-03 5.330e-03 -1.000 1.537e-02 -6.048 -4.069 -1.682 -5.449
0.0152 0.01508 8.00000 5.3145222664 2.6155816768    5.127  4.322  3.5162 -0.158    7  0.000  0.379   359.74   172.12   109.14    82.89    68.57  2 -2.71e-06      0.07 6.125e-01 3.722e-01 1.518e-03 3.334e-03 5.330e-03 -1.000 1.537e-02 -6.035 -4.088 -1.729 -5.463
0.0152 0.01508 8.00000 5.3145284653 2.6155817046    5.126  4.316  3.5170 -0.148    7  0.000  0.379   352.48   169.18   107.36    81.52    67.43  2 -2.53e-06      0.06 6.125e-01 3.722e-01 1.518e-03 3.334e-03 5.330e-03 -1.000 1.537e-02 -6.019 -4.112 -1.790 -5.480
0.0152 0.01508 8.00000 5.3145384789 2.6155817496    5.125  4.335  3.5144 -0.177    7  0.892  0.379   372.82   178.35   112.91    85.79    70.98  2 -3.08e-06      0.08 6.125e-01 3.722e-01 1.518e-03 3.334e-03 5.330e-03 -1.000 1.537e-02 -6.067 -4.037 -1.604 -5.426
0.0152 0.01508 8.00000 5.3145623207 2.6155818566    5.121  4.359  3.5111 -0.215    7  0.899  0.379   393.77   190.84   120.45    91.62    75.81  2 -3.97e-06      0.11 6.125e-01 3.722e-01 1.518e-03 3.334e-03 5.330e-03 -1.000 1.537e-02 -6.127 -3.923 -1.336 -5.341
0.0152 0.01508 8.00000 5.3145842552 2.6155819551    5.121  4.359  3.5111 -0.215    8  0.899  0.402   393.78   190.84   120.45    91.62    75.81  2 -3.99e-06      0.11 6.125e-01 3.722e-01 1.611e-03 3.335e-03 5.344e-03 -1.000 1.532e-02 -6.127 -3.924 -1.338 -5.343
0.0152 0.01508 8.00000 5.3145852089 2.6155819594    5.120  4.490  3.4937 -0.415    8  0.899  0.402   527.82   274.24   170.28   130.22   107.85  2 -1.55e-05      0.45 6.125e-01 3.722e-01 1.611e-03 3.335e-03 5.344e-03 -1.000 1.532e-02 -6.454 -3.126 0.265 -4.700
0.0152 0.01508 8.00000 5.3145847321 2.6155819573    5.120  4.530  3.4883 -0.477    8  0.899  0.402   577.91   306.80   189.54   145.19   120.28  2 -2.37e-05      0.73 6.125e-01 3.722e-01 1.611e-03 3.335e-03 5.344e-03 -1.000 1.532e-02 -6.555 -2.618 1.107 -4.269
0.0152 0.01508 8.00000 5.3145856857 2.6155819615    5.120  4.480  3.4949 -0.401    8  0.899  0.402   517.12   267.38   166.21   127.06   105.22  2 -1.41e-05      0.41 6.125e-01 3.722e-01 1.611e-03 3.335e-03 5.344e-03 -1.000 1.532e-02 -6.431 -3.194 0.143 -4.757
0.0152 0.01508 8.00000 5.3145871162 2.6155819680    5.120  4.407  3.5047 -0.289    8  0.899  0.402   439.11   218.39   137.00   104.42    86.43  2 -6.62e-06      0.23 6.125e-01 3.722e-01 1.611e-03 3.335e-03 5.344e-03 -1.000 1.532e-02 -6.249 -3.623 -0.715 -5.105
0.0152 0.01508 8.00000 5.3145899773 2.6155819808    5.119  4.289  3.5205 -0.108    8  0.899  0.402   323.21   157.25   100.12    75.94    62.81  2 -1.93e-06      0.04 6.125e-01 3.722e-01 1.610e-03 3.335e-03 5.344e-03 -1.000 1.532e-02 -5.952 -4.194 -2.009 -5.535
0.0152 0.01508 8.00000 5.3145947456 2.6155820022    5.118  4.325  3.5156 -0.164    8  0.899  0.402   364.23   173.98   110.26    83.76    69.29  2 -2.82e-06      0.07 6.125e-01 3.722e-01 1.610e-03 3.335e-03 5.344e-03 -1.000 1.532e-02 -6.043 -4.071 -1.689 -5.450
0.0152 0.01508 8.00000 5.3146009445 2.6155820301    5.116  4.352  3.5119 -0.205    8  0.899  0.402   388.35   187.60   118.49    90.11    74.56  2 -3.74e-06      0.10 6.125e-01 3.722e-01 1.610e-03 3.335e-03 5.344e-03 -1.000 1.532e-02 -6.111 -3.958 -1.414 -5.368
0.0152 0.01508 8.00000 5.3146095276 2.6155820686    5.114  4.369  3.5097 -0.231    8  0.899  0.402   403.25   196.55   123.88    94.28    78.02  2 -4.45e-06      0.14 6.125e-01 3.722e-01 1.610e-03 3.336e-03 5.344e-03 -1.000 1.532e-02 -6.152 -3.862 -1.202 -5.294
0.0152 0.01508 8.00000 5.3146200180 2.6155821157    5.112  4.380  3.5081 -0.249    8  0.899  0.402   413.86   202.97   127.75    97.26    80.49  2 -5.01e-06      0.16 6.125e-01 3.722e-01 1.610e-03 3.336e-03 5.344e-03 -1.000 1.532e-02 -6.180 -3.797 -1.067 -5.243
0.0152 0.01508 8.00000 5.3146338463 2.6155821778    5.108  4.390  3.5066 -0.265    8  0.899  0.402   423.66   208.94   131.33   100.04    82.79  2 -5.57e-06      0.18 6.125e-01 3.722e-01 1.610e-03 3.336e-03 5.343e-03 -1.000 1.532e-02 -6.205 -3.738 -0.944 -5.197
0.0152 0.01508 8.00000 5.3146510124 2.6155822549    5.104  4.401  3.5050 -0.283    8  0.899  0.402   434.78   215.76   135.41   103.20    85.42  2 -6.27e-06      0.21 6.125e-01 3.722e-01 1.610e-03 3.337e-03 5.343e-03 -1.000 1.532e-02 -6.233 -3.655 -0.778 -5.129
0.0152 0.01508 8.00000 5.3146510124 2.6155822549    5.104  4.594  3.4793 -0.579    8  0.899  0.402   669.43   368.12   225.55   173.26   143.59  2 -4.65e-05      1.52 6.125e-01 3.722e-01 1.610e-03 3.337e-03 5.343e-03 -1.000 1.532e-02 -6.714 -1.339 3.129 -3.159
0.0152 0.01508 8.00000 5.3146514893 2.6155822570    5.103  4.572  3.4821 -0.546    8  0.899  0.402   638.15   346.95   213.15   163.59   135.56  2 -3.73e-05      1.21 6.125e-01 3.722e-01 1.610e-03 3.337e-03 5.343e-03 -1.000 1.532e-02 -6.661 -1.832 2.351 -3.588
0.0152 0.01508 8.00000 5.3146524429 2.6155822613    5.103  4.523  3.4888 -0.470    8  0.899  0.402   571.04   302.37   186.91   143.16   118.59  2 -2.22e-05      0.69 6.125e-01 3.722e-01 1.610e-03 3.337e-03 5.343e-03 -1.000 1.532e-02 -6.537 -2.682 0.999 -4.322
0.0152 0.01508 8.00000 5.3146543503 2.6155822698    5.102  4.450  3.4985 -0.358    8  0.899  0.402   484.73   246.85   153.99   117.60    97.37  2 -1.04e-05      0.31 6.125e-01 3.722e-01 1.610e-03 3.338e-03 5.343e-03 -1.000 1.532e-02 -6.354 -3.403 -0.248 -4.930
0.0152 0.01508 8.00000 5.3146572113 2.6155822827    5.101  4.330  3.5144 -0.175    8  0.899  0.402   371.24   177.43   112.34    85.37    70.63  2 -3.01e-06      0.08 6.125e-01 3.722e-01 1.609e-03 3.339e-03 5.343e-03 -1.000 1.532e-02 -6.056 -4.031 -1.601 -5.419
0.0152 0.01508 8.00000 5.3146619797 2.6155823041    5.100  4.366  3.5096 -0.230    8  0.899  0.401   402.10   195.87   123.47    93.97    77.76  2 -4.36e-06      0.13 6.125e-01 3.722e-01 1.608e-03 3.340e-03 5.343e-03 -1.000 1.532e-02 -6.145 -3.859 -1.202 -5.291
0.0152 0.01508 8.00000 5.3146691322 2.6155823362    5.098  4.392  3.5061 -0.270    8  0.900  0.401   426.16   210.49   132.25   100.76    83.39  2  -5.7e-06      0.18 6.125e-01 3.722e-01 1.607e-03 3.341e-03 5.342e-03 -1.000 1.533e-02 -6.209 -3.717 -0.903 -5.179
0.0152 0.01508 8.00000 5.3146781921 2.6155823769    5.095  4.406  3.5040 -0.293    8  0.900  0.401   440.91   219.55   137.68   104.96    86.88  2 -6.67e-06      0.24 6.125e-01 3.722e-01 1.606e-03 3.344e-03 5.342e-03 -1.000 1.533e-02 -6.246 -3.592 -0.661 -5.078
0.0152 0.01508 8.00000 5.3146896362 2.6155824283    5.091  4.415  3.5027 -0.308    8  0.900  0.400   450.46   225.46   141.22   107.70    89.15  2 -7.35e-06      0.19 6.125e-01 3.722e-01 1.604e-03 3.347e-03 5.341e-03 -1.000 1.533e-02 -6.269 -3.647 -0.720 -5.128
0.0152 0.01508 8.00000 5.3147048950 2.6155824968    5.086  4.423  3.5016 -0.320    8  0.900  0.400   458.50   230.46   144.20   110.02    91.08  2 -7.96e-06      0.22 6.125e-01 3.722e-01 1.602e-03 3.350e-03 5.341e-03 -1.000 1.533e-02 -6.287 -3.584 -0.598 -5.077
0.0152 0.01508 8.00000 5.3147230148 2.6155825781    5.080  4.431  3.5003 -0.333    8  0.900  0.399   467.26   235.94   147.47   112.56    93.18  2 -8.67e-06      0.25 6.124e-01 3.722e-01 1.600e-03 3.355e-03 5.340e-03 -1.000 1.533e-02 -6.306 -3.513 -0.460 -5.019
0.0152 0.01508 8.00000 5.3147230148 2.6155825781    5.080  4.623  3.4744 -0.630    8  0.900  0.399   720.08   403.09   245.95   189.21   156.84  2 -6.43e-05      2.15 6.124e-01 3.722e-01 1.599e-03 3.355e-03 5.340e-03 -1.000 1.533e-02 -6.788 -0.337 4.684 -2.274
0.0152 0.01508 8.00000 5.3147234917 2.6155825803    5.079  4.602  3.4773 -0.597    8  0.900  0.399   686.59   380.01   232.48   178.69   148.10  2 -5.16e-05      1.67 6.124e-01 3.722e-01 1.599e-03 3.355e-03 5.340e-03 -1.000 1.533e-02 -6.735 -1.086 3.525 -2.938
0.0152 0.01508 8.00000 5.3147244453 2.6155825846    5.079  4.552  3.4839 -0.521    8  0.900  0.399   614.45   331.20   203.88   156.39   129.57  2 -3.08e-05      0.95 6.124e-01 3.722e-01 1.599e-03 3.356e-03 5.340e-03 -1.000 1.533e-02 -6.611 -2.224 1.725 -3.929
0.0152 0.01508 8.00000 5.3147263527 2.6155825931    5.078  4.479  3.4937 -0.409    8  0.900  0.399   521.61   270.40   167.97   128.46   106.39  2 -1.44e-05      0.42 6.124e-01 3.722e-01 1.598e-03 3.358e-03 5.340e-03 -1.000 1.533e-02 -6.428 -3.139 0.228 -4.708
0.0152 0.01508 8.00000 5.3147296906 2.6155826081    5.076  4.360  3.5097 -0.226    8  0.900  0.398   399.24   194.18   122.43    93.18    77.10  2 -4.18e-06      0.12 6.124e-01 3.722e-01 1.596e-03 3.360e-03 5.339e-03 -1.000 1.533e-02 -6.131 -3.863 -1.218 -5.292
0.0152 0.01508 8.00000 5.3147349358 2.6155826317    5.074  4.396  3.5049 -0.281    8  0.900  0.398   432.71   214.54   134.67   102.65    84.96  2 -6.07e-06      0.20 6.124e-01 3.722e-01 1.593e-03 3.364e-03 5.339e-03 -1.000 1.533e-02 -6.220 -3.657 -0.790 -5.130
0.0152 0.01508 8.00000 5.3147420883 2.6155826638    5.071  4.422  3.5013 -0.321    8  0.900  0.397   458.81   230.69   144.33   110.13    91.17  2 -7.95e-06      0.22 6.124e-01 3.722e-01 1.589e-03 3.369e-03 5.339e-03 -1.000 1.533e-02 -6.284 -3.573 -0.579 -5.067
0.0152 0.01508 8.00000 5.3147516251 2.6155827066    5.066  4.437  3.4992 -0.345    8  0.901  0.396   475.01   240.83   150.38   114.82    95.06  2 -9.33e-06      0.27 6.124e-01 3.722e-01 1.584e-03 3.377e-03 5.338e-03 -1.000 1.533e-02 -6.322 -3.450 -0.345 -4.966
0.0152 0.01508 8.00000 5.3147640228 2.6155827622    5.060  4.446  3.4978 -0.361    8  0.901  0.394   485.78   247.63   154.43   117.97    97.67  2 -1.03e-05      0.31 6.124e-01 3.722e-01 1.577e-03 3.386e-03 5.338e-03 -1.000 1.533e-02 -6.345 -3.371 -0.202 -4.900
0.0152 0.01508 8.00000 5.3147797585 2.6155828329    5.053  4.454  3.4966 -0.374    8  0.901  0.392   495.11   253.56   157.95   120.71    99.94  2 -1.13e-05      0.34 6.124e-01 3.722e-01 1.568e-03 3.398e-03 5.337e-03 -1.000 1.534e-02 -6.364 -3.303 -0.078 -4.843
0.0152 0.01508 8.00000 5.3147988319 2.6155829185    5.044  4.462  3.4952 -0.388    8  0.901  0.389   505.40   260.13   161.85   123.74   102.46  2 -1.24e-05      0.37 6.124e-01 3.722e-01 1.557e-03 3.413e-03 5.336e-03 -1.000 1.534e-02 -6.385 -3.227 0.059 -4.780
0.0152 0.01508 8.00000 5.3147988319 2.6155829185    5.044  4.654  3.4691 -0.685    8  0.901  0.389   779.55   445.07   270.31   208.31   172.71  2 -9.16e-05      3.04 6.124e-01 3.722e-01 1.557e-03 3.414e-03 5.336e-03 -1.000 1.534e-02 -6.866 1.027 6.776 -1.058
0.0152 0.01508 8.00000 5.3147993088 2.6155829207    5.044  4.633  3.4719 -0.653    8  0.901  0.389   743.41   419.64   255.54   196.76   163.11  2 -7.35e-05      2.51 6.124e-01 3.722e-01 1.556e-03 3.414e-03 5.336e-03 -1.000 1.534e-02 -6.813 0.216 5.528 -1.780
0.0152 0.01508 8.00000 5.3148002625 2.6155829250    5.043  4.584  3.4786 -0.577    8  0.901  0.389   665.30   365.71   224.08   172.18   142.69  2  -4.4e-05      1.46 6.124e-01 3.722e-01 1.555e-03 3.416e-03 5.336e-03 -1.000 1.534e-02 -6.690 -1.390 3.032 -3.201
0.0152 0.01508 8.00000 5.3148026466 2.6155829357    5.042  4.511  3.4885 -0.464    8  0.901  0.388   564.66   298.45   184.55   141.38   117.11  2 -2.06e-05      0.64 6.124e-01 3.722e-01 1.553e-03 3.419e-03 5.336e-03 -1.000 1.534e-02 -6.508 -2.722 0.917 -4.353
0.0152 0.01508 8.00000 5.3148059845 2.6155829506    5.039  4.392  3.5047 -0.280    8  0.901  0.387   431.65   213.95   134.29   102.38    84.73  2 -5.95e-06      0.20 6.124e-01 3.722e-01 1.548e-03 3.424e-03 5.336e-03 -1.000 1.534e-02 -6.209 -3.650 -0.783 -5.122
0.0152 0.01508 8.00000 5.3148112297 2.6155829742    5.036  4.427  3.4998 -0.336    8  0.901  0.385   467.73   236.34   147.68   112.76    93.34  2 -8.62e-06      0.25 6.124e-01 3.722e-01 1.542e-03 3.432e-03 5.335e-03 -1.000 1.534e-02 -6.297 -3.486 -0.419 -4.994
